GeneID	WT_na1	WT_na2	11_WT_na_CD8	dKO_na1	12_dKO_na_CD8
ID_24797	17	52	28	22	37
ID_24798	14	29	32	15	25
ID_24799	23	41	45	43	50
ID_24800	50	113	112	57	61
ID_24801	12	29	35	4	6
ID_24802	9	12	14	8	22
ID_24803	34	87	79	47	66
ID_24804	38	74	78	51	88
ID_24805	6	23	21	20	36
ID_24806	32	73	58	33	54
ID_24807	53	147	150	98	140
ID_24808	9	20	17	16	14
ID_24809	18	18	35	5	5
ID_24810	35	104	96	76	87
ID_24811	6	19	32	2	6
ID_24812	6	36	31	16	20
ID_24813	12	27	29	19	33
ID_24814	18	39	36	9	17
ID_24815	46	96	96	44	77
ID_24816	5	13	18	30	33
ID_24817	32	37	55	37	32
ID_24818	7	20	10	10	8
ID_24819	13	30	32	25	29
ID_24820	21	43	46	6	13
ID_24821	26	68	64	39	63
ID_24822	54	127	96	72	80
ID_24823	25	54	68	42	48
ID_24824	66	142	150	107	154
ID_24825	10	15	26	22	43
ID_24826	10	29	10	12	13
ID_24827	38	96	83	81	122
ID_24828	14	40	45	17	48
ID_24829	23	64	65	20	42
ID_24830	13	72	48	13	35
ID_24831	10	25	36	20	31
ID_24832	36	100	81	58	63
ID_24833	23	69	43	25	16
ID_24834	59	178	181	87	138
ID_24835	30	65	69	31	57
ID_24836	9	29	31	13	20
ID_24837	7	19	15	17	26
ID_24838	8	23	21	6	26
ID_24839	38	82	101	65	59
ID_24840	20	56	48	21	34
ID_24841	17	49	45	33	58
ID_24842	12	51	51	37	55
ID_24843	13	33	36	22	22
ID_24844	25	103	91	56	59
ID_24845	12	46	44	33	28
ID_24846	36	73	79	51	76
ID_24847	20	38	36	37	31
ID_24848	14	52	50	26	33
ID_24849	16	44	45	37	36
ID_24850	10	34	49	26	26
ID_24851	36	83	55	41	53
ID_24852	23	40	35	10	17
ID_24853	42	124	78	72	73
ID_24854	0	11	199	5	1179
ID_24855	1	5	112	2	717
ID_24856	3	10	103	1	748
ID_24857	4	6	163	1	948
ID_24858	0	3	119	2	700
ID_24859	3	6	124	1	761
ID_24860	47	105	83	59	70
ID_24861	25	55	44	25	49
ID_24862	6	39	26	25	33
ID_24863	18	57	46	31	43
ID_24864	35	101	72	72	62
ID_24865	43	128	114	44	95
ID_24866	19	53	33	26	35
ID_24867	37	74	65	38	55
ID_24868	8	36	21	15	30
ID_24869	30	98	64	40	53
ID_24870	15	36	34	27	39
ID_24871	44	124	148	79	136
ID_24872	9	39	29	18	26
ID_24873	87	226	225	108	163
ID_24874	10	36	34	28	36
ID_24875	52	130	90	83	80
ID_24876	9	22	21	5	23
ID_24877	19	57	51	25	31
ID_24878	11	31	27	10	25
ID_24879	11	38	38	23	33
ID_24880	16	51	43	32	31
ID_24881	20	24	31	37	42
ID_24882	25	50	42	12	13
ID_24883	51	127	106	73	81
ID_24884	9	37	27	6	21
ID_24885	146	308	273	218	277
ID_24886	0	0	0	0	0
ID_24887	16	35	33	22	36
ID_24888	19	44	34	25	36
ID_24889	17	21	25	18	15
ID_24890	10	23	28	17	17
ID_24891	16	44	40	20	41
ID_24892	11	35	31	12	31
ID_24893	27	84	84	28	65
ID_24894	18	47	32	15	38
ID_24895	79	174	204	145	187
ID_24896	15	42	46	40	37
ID_24897	10	43	33	22	34
ID_24898	29	59	67	59	77
ID_24899	27	53	44	18	28
ID_24900	27	71	69	30	38
ID_24901	2	18	10	10	11
ID_24902	10	33	22	13	18
ID_24903	49	115	99	81	98
ID_24904	20	42	50	33	46
ID_24905	26	72	72	43	63
ID_24906	18	40	62	36	35
ID_24907	24	77	51	36	58
ID_24908	48	86	80	75	92
ID_24909	46	67	88	51	72
ID_24910	9	36	30	19	21
ID_24911	136	394	297	208	312
ID_24912	30	83	65	50	65
ID_24913	35	118	102	65	63
ID_24914	25	100	101	34	70
ID_24915	58	167	159	128	158
ID_24916	28	71	66	40	68
ID_24917	53	117	133	80	127
ID_24918	25	54	84	14	10
ID_24919	12	24	26	0	4
ID_24920	13	36	25	14	15
ID_24921	8	22	16	7	15
ID_24922	52	99	105	85	127
ID_24923	10	25	19	17	32
ID_24924	8	25	17	17	18
ID_24925	13	36	19	18	21
ID_24926	21	70	48	35	43
ID_24927	13	27	27	13	11
ID_24928	45	103	92	83	100
ID_24929	29	79	70	39	62
ID_24930	0	0	0	0	0
ID_24931	21	50	42	17	20
ID_24932	24	54	72	29	41
ID_24933	13	37	28	14	31
ID_24934	31	59	42	27	56
ID_24935	7	20	16	15	16
ID_24936	42	90	97	65	87
ID_24937	15	51	45	32	36
ID_24938	20	62	43	19	57
ID_24939	6	12	26	8	16
ID_24940	32	82	101	61	90
ID_24941	5	11	10	18	11
ID_24942	21	27	26	18	12
ID_24943	12	16	39	8	10
ID_24944	7	38	15	17	24
ID_24945	49	123	85	68	84
ID_24946	62	194	165	129	164
ID_24947	8	27	21	13	12
ID_24948	13	22	25	10	15
ID_24949	28	68	52	46	35
ID_24950	22	95	47	46	31
ID_24951	63	126	98	126	115
ID_24952	29	53	48	41	64
ID_24953	17	39	35	14	27
ID_24954	83	197	216	133	209
ID_24955	56	170	124	74	103
ID_24956	11	16	18	4	7
ID_24957	15	31	29	24	23
ID_24958	28	47	55	38	32
ID_24959	20	56	52	30	60
ID_24960	53	135	115	87	118
ID_24961	31	68	42	33	71
ID_24962	13	20	37	8	7
ID_24963	12	15	36	8	16
ID_24964	8	15	23	18	61
ID_24965	41	108	95	53	85
ID_24966	13	26	22	25	32
ID_24967	22	61	38	28	33
ID_24968	29	88	76	49	81
ID_24969	12	42	43	18	37
ID_24970	22	55	38	33	36
ID_24971	8	27	33	16	24
ID_24972	67	206	210	124	201
ID_24973	19	37	43	12	7
ID_24974	8	21	22	15	12
ID_24975	16	49	49	15	27
ID_24976	20	28	27	18	19
ID_24977	35	105	90	49	80
ID_24978	47	122	101	69	142
ID_24979	72	144	132	103	124
ID_24980	62	118	164	107	175
ID_24981	15	45	34	17	30
ID_24982	13	41	55	27	50
ID_24983	23	25	27	25	14
ID_24984	21	33	56	26	28
ID_24985	16	28	42	7	13
ID_24986	18	44	42	25	51
ID_24987	6	20	35	19	80
ID_24988	47	112	118	53	113
ID_24989	27	71	61	44	69
ID_24990	62	134	116	87	110
ID_24991	28	53	43	27	37
ID_24992	25	35	43	18	29
ID_24993	38	91	77	46	69
ID_24994	7	20	15	13	12
ID_24995	7	8	17	16	29
ID_24996	56	118	105	78	105
ID_24997	37	72	81	6	21
ID_24998	7	16	21	23	24
ID_24999	22	42	32	30	21
ID_25000	19	36	45	23	53
ID_25001	12	35	36	25	35
ID_25002	9	30	18	15	20
ID_25003	13	41	36	37	34
ID_25004	40	108	89	64	92
ID_25005	61	165	156	95	132
ID_25006	11	22	23	6	26
ID_25007	21	37	31	27	30
ID_25008	58	153	140	82	169
ID_25009	9	41	39	24	22
ID_25010	27	28	36	25	35
ID_25011	20	93	72	49	85
ID_25012	18	69	56	29	42
ID_25013	9	17	19	18	30
ID_25014	30	50	72	6	15
ID_25015	9	17	25	29	55
ID_25016	1	12	12	39	80
ID_25017	25	57	45	10	14
ID_25018	2	6	10	8	32
ID_25019	13	33	43	25	33
ID_25020	13	29	39	17	31
ID_25021	17	48	48	48	45
ID_25022	20	32	32	12	30
ID_25023	18	30	33	22	35
ID_25024	16	41	35	41	66
ID_25025	8	20	27	25	35
ID_25026	20	88	73	52	73
ID_25027	38	117	131	78	131
ID_25028	21	47	62	42	58
ID_25029	10	40	36	14	25
ID_25030	36	106	123	47	106
ID_25031	91	206	226	114	222
ID_25032	41	113	102	51	99
ID_25033	32	73	67	48	61
ID_25034	10	25	26	9	30
ID_25035	30	45	43	39	65
ID_25036	30	85	71	63	105
ID_25037	14	35	25	11	38
ID_25038	16	48	42	27	40
ID_25039	97	231	200	132	186
ID_25040	15	30	17	17	34
ID_25041	23	39	31	15	36
ID_25042	6	12	14	6	26
ID_25043	81	220	180	145	201
ID_25044	17	43	43	50	65
ID_25045	5	20	24	11	17
ID_25046	9	22	28	14	12
ID_25047	44	76	84	43	59
ID_25048	0	0	0	0	0
ID_25049	22	59	48	51	38
ID_25050	4	7	9	13	28
ID_25051	16	31	47	45	44
ID_25052	14	30	33	15	30
ID_25053	17	48	59	33	40
ID_25054	9	27	37	13	23
ID_25055	14	38	26	16	12
ID_25056	24	59	51	44	47
ID_25057	12	53	35	19	46
ID_25058	6	33	15	10	14
ID_25059	26	73	56	36	52
ID_25060	50	88	74	67	76
ID_25061	11	36	48	27	41
ID_25062	20	42	38	30	43
ID_25063	6	22	19	22	36
ID_25064	9	17	21	23	43
ID_25065	56	104	140	82	146
ID_25066	47	76	78	52	98
ID_25067	16	34	62	29	83
ID_25068	6	10	16	20	51
ID_25069	7	18	27	21	60
ID_25070	6	16	15	10	31
ID_25071	13	37	33	17	22
ID_25072	9	27	21	17	21
ID_25073	13	60	52	31	43
ID_25074	21	87	103	53	73
ID_25075	16	29	27	20	14
ID_25076	25	62	60	30	39
ID_25077	7	13	9	24	15
ID_25078	31	54	66	45	84
ID_25079	3	5	2	5	25
ID_25080	8	27	23	17	16
ID_25081	7	14	15	26	24
ID_25082	10	28	30	24	61
ID_25083	7	24	23	24	31
ID_25084	41	89	106	77	97
ID_25085	29	53	43	35	45
ID_25086	42	85	120	88	92
ID_25087	42	104	101	85	112
ID_25088	20	68	55	26	40
ID_25089	28	62	68	20	42
ID_25090	31	57	55	43	58
ID_25091	53	98	112	68	87
ID_25092	22	61	54	34	61
ID_25093	59	190	147	81	110
ID_25094	19	79	57	37	44
ID_25095	26	60	60	46	49
ID_25096	17	39	41	15	22
ID_25097	26	51	33	38	36
ID_25098	23	27	41	32	42
ID_25099	9	33	36	18	28
ID_25100	48	151	137	65	110
ID_25101	44	112	106	55	90
ID_25102	8	29	31	20	31
ID_25103	50	110	103	75	66
ID_25104	22	45	32	22	34
ID_25105	48	164	113	79	88
ID_25106	10	29	25	17	21
ID_25107	8	37	17	14	20
ID_25108	26	69	57	37	65
ID_25109	28	66	69	43	62
ID_25110	35	54	70	18	55
ID_25111	13	36	38	9	30
ID_25112	7	22	36	15	24
ID_25113	32	56	61	36	54
ID_25114	70	136	121	71	103
ID_25115	18	81	64	31	54
ID_25116	46	80	64	70	51
ID_25117	65	157	154	114	124
ID_25118	6	9	15	9	9
ID_25119	15	35	26	14	12
ID_25120	6	24	19	13	20
ID_25121	52	81	100	74	89
ID_25122	24	62	57	25	44
ID_25123	11	29	25	10	28
ID_25124	17	33	5	21	10
ID_25125	8	27	23	13	9
ID_25126	17	37	36	33	25
ID_25127	10	33	36	33	37
ID_25128	51	85	101	97	141
ID_25129	22	54	48	44	90
ID_25130	27	77	61	35	43
ID_25131	15	35	30	25	13
ID_25132	12	18	26	20	44
ID_25133	2	3	5	2	52
ID_25134	11	36	26	21	36
ID_25135	16	20	19	10	13
ID_25136	21	53	53	48	64
ID_25137	12	38	31	37	63
ID_25138	40	72	63	35	49
ID_25139	36	75	45	80	86
ID_25140	98	274	199	133	185
ID_25141	49	92	108	62	86
ID_25142	11	41	47	17	28
ID_25143	32	78	55	53	38
ID_25144	91	225	264	126	208
ID_25145	15	42	31	27	22
ID_25146	84	172	166	95	124
ID_25147	46	80	56	63	36
ID_25148	14	17	27	19	38
ID_25149	21	56	40	35	41
ID_25150	3	9	3	6	33
ID_25151	31	76	74	47	68
ID_25152	38	60	77	34	84
ID_25153	36	72	66	45	71
ID_25154	15	28	50	27	55
ID_25155	4	10	12	15	31
ID_25156	4	42	25	10	23
ID_25157	18	37	33	23	37
ID_25158	9	28	32	22	21
ID_25159	30	53	54	23	34
ID_25160	7	19	16	13	17
ID_25161	18	38	36	10	32
ID_25162	60	154	121	75	129
ID_25163	49	82	92	68	103
ID_25164	62	120	111	71	111
ID_25165	21	41	44	31	55
ID_25166	13	15	21	25	31
ID_25167	68	214	183	123	153
ID_25168	16	41	32	23	19
ID_25169	43	84	92	54	83
ID_25170	10	46	25	20	28
ID_25171	43	112	119	65	111
ID_25172	24	62	44	35	41
ID_25173	16	37	42	41	34
ID_25174	50	83	93	52	72
ID_25175	50	122	95	65	92
ID_25176	11	15	22	12	36
ID_25177	34	80	64	39	56
ID_25178	13	42	45	26	42
ID_25179	10	31	44	31	69
ID_25180	42	139	155	99	164
ID_25181	18	25	30	20	56
ID_25182	43	112	116	65	84
ID_25183	23	60	73	38	75
ID_25184	43	110	91	53	109
ID_25185	87	185	178	139	201
ID_25186	36	81	64	35	59
ID_25187	28	57	43	38	48
ID_25188	55	115	136	70	121
ID_25189	15	34	20	20	22
ID_25190	14	35	41	24	37
ID_25191	146	253	301	177	371
ID_25192	17	38	33	15	31
ID_25193	0	0	0	0	0
ID_25194	74	188	225	119	231
ID_25195	21	37	45	29	29
ID_25196	36	91	64	48	86
ID_25197	15	38	28	21	28
ID_25198	30	55	30	23	49
ID_25199	48	113	85	68	98
ID_25200	28	42	49	21	27
ID_25201	44	106	113	61	110
ID_25202	12	32	46	17	38
ID_25203	64	126	111	82	144
ID_25204	183	403	378	226	410
ID_25205	79	188	132	119	161
ID_25206	39	84	100	65	90
ID_25207	15	34	46	21	25
ID_25208	22	52	41	19	41
ID_25209	12	39	21	15	17
ID_25210	27	79	84	30	55
ID_25211	70	177	161	97	159
ID_25212	51	115	117	68	99
ID_25213	32	80	59	56	61
ID_25214	39	130	101	62	95
ID_25215	8	23	12	12	14
ID_25216	19	60	47	37	58
ID_25217	12	34	34	25	25
ID_25218	17	26	28	13	28
ID_25219	11	40	35	17	26
ID_25220	21	60	54	34	39
ID_25221	40	84	71	32	72
ID_25222	70	224	223	135	181
ID_25223	33	79	89	46	90
ID_25224	70	127	114	94	141
ID_25225	8	27	40	16	39
ID_25226	37	114	111	50	108
ID_25227	44	134	151	73	126
ID_25228	22	38	44	29	54
ID_25229	21	71	55	25	53
ID_25230	31	88	62	43	55
ID_25231	16	38	32	13	24
ID_25232	16	42	32	21	23
ID_25233	78	239	181	115	181
ID_25234	21	58	38	23	54
ID_25235	57	124	121	95	156
ID_25236	22	35	37	19	18
ID_25237	28	64	54	28	55
ID_25238	31	53	52	31	57
ID_25239	10	37	53	24	27
ID_25240	10	35	32	11	19
ID_25241	13	40	53	33	40
ID_25242	27	73	71	67	83
ID_25243	79	186	160	153	205
ID_25244	44	92	105	86	112
ID_25245	27	51	51	4	23
ID_25246	7	12	30	11	18
ID_25247	30	52	40	31	53
ID_25248	19	19	35	28	65
ID_25249	0	0	0	0	0
ID_25250	41	114	137	69	132
ID_25251	104	220	209	162	221
ID_25252	12	14	29	35	65
ID_25253	6	14	20	32	91
ID_25254	26	43	47	26	46
ID_25255	10	18	24	22	30
ID_25256	33	76	85	45	61
ID_25257	27	58	63	36	63
ID_25258	25	39	23	21	26
ID_25259	11	32	18	10	13
ID_25260	22	58	64	33	49
ID_25261	21	49	34	36	37
ID_25262	18	48	57	44	58
ID_25263	24	39	46	10	25
ID_25264	45	137	111	51	86
ID_25265	33	77	99	51	132
ID_25266	9	17	31	19	26
ID_25267	43	99	77	79	129
ID_25268	6	26	20	18	18
ID_25269	18	23	22	15	34
ID_25270	51	114	109	62	70
ID_25271	59	133	121	85	92
ID_25272	12	35	47	27	64
ID_25273	21	68	30	30	55
ID_25274	105	238	184	189	208
ID_25275	12	31	35	22	22
ID_25276	16	52	51	69	56
ID_25277	32	79	62	51	60
ID_25278	20	47	32	26	42
ID_25279	21	48	36	30	57
ID_25280	16	42	47	26	53
ID_25281	0	0	0	0	0
ID_25282	10	34	23	13	6
ID_25283	17	41	53	37	69
ID_25284	11	27	48	14	16
ID_25285	47	103	88	76	111
ID_25286	23	49	53	50	76
ID_25287	14	54	40	13	39
ID_25288	14	26	31	12	33
ID_25289	37	72	86	50	88
ID_25290	21	58	46	26	43
ID_25291	67	141	144	82	146
ID_25292	59	115	129	102	128
ID_25293	10	25	30	24	33
ID_25294	24	38	38	35	67
ID_25295	45	88	120	78	113
ID_25296	5	20	22	17	39
ID_25297	28	56	42	42	55
ID_25298	18	45	32	33	39
ID_25299	2	26	20	11	18
ID_25300	5	19	10	4	5
ID_25301	3	3	20	12	8
ID_25302	14	32	30	13	20
ID_25303	3	14	27	12	14
ID_25304	9	13	20	19	25
ID_25305	11	18	19	21	15
ID_25306	12	35	26	22	21
ID_25307	25	34	27	20	21
ID_25308	16	36	56	38	44
ID_25309	18	43	38	29	34
ID_25310	5	18	25	16	32
ID_25311	3	5	14	15	4
ID_25312	11	17	10	10	12
ID_25313	77	219	170	125	182
ID_25314	7	18	30	23	30
ID_25315	8	12	21	21	22
ID_25316	18	53	27	24	37
ID_25317	30	64	58	29	65
ID_25318	21	36	46	21	25
ID_25319	22	73	95	72	85
ID_25320	15	22	34	30	22
ID_25321	16	44	49	39	42
ID_25322	12	31	23	31	23
ID_25323	0	0	2	0	0
ID_25324	0	0	0	0	0
ID_25325	23	50	65	51	55
ID_25326	38	105	108	75	111
ID_25327	10	19	44	17	25
ID_25328	15	38	45	45	51
ID_25329	23	52	45	38	38
ID_25330	17	34	51	54	55
ID_25331	0	0	0	0	0
ID_25332	41	72	84	55	82
ID_25333	22	47	48	31	48
ID_25334	0	0	0	0	0
ID_25335	14	39	70	42	54
ID_25336	11	47	33	34	33
ID_25337	29	64	65	37	57
ID_25338	23	34	56	42	51
ID_25339	28	76	79	68	66
ID_25340	15	21	42	19	38
ID_25341	16	37	26	13	29
ID_25342	20	51	57	54	43
ID_25343	8	12	25	22	27
ID_25344	14	22	19	16	16
ID_25345	12	31	34	32	33
ID_25346	11	29	38	27	21
ID_25347	14	28	29	15	31
ID_25348	24	51	68	51	66
ID_25349	14	22	24	26	42
ID_25350	24	36	49	47	40
ID_25351	14	33	32	33	35
ID_25352	30	64	59	37	50
ID_25353	20	79	70	58	52
ID_25354	12	30	31	26	36
ID_25355	4	3	13	22	13
ID_25356	4	9	14	14	19
ID_25357	13	27	30	21	32
ID_25358	9	13	29	15	31
ID_25359	12	20	35	19	32
ID_25360	11	25	26	11	15
ID_25361	14	17	27	28	38
ID_25362	9	10	32	32	31
ID_25363	11	21	19	15	29
ID_25364	12	41	24	27	27
ID_25365	167	389	386	251	364
ID_25366	22	59	67	47	70
ID_25367	5	15	15	21	23
ID_25368	3	17	31	18	25
ID_25369	7	25	30	18	33
ID_25370	4	19	21	8	4
ID_25371	5	26	18	16	23
ID_25372	63	168	149	89	142
ID_25373	8	17	13	10	12
ID_25374	18	52	52	24	48
ID_25375	43	53	74	68	77
ID_25376	26	68	64	35	48
ID_25377	15	36	33	10	33
ID_25378	9	21	13	20	24
ID_25379	8	30	18	10	11
ID_25380	8	40	45	23	30
ID_25381	24	50	65	46	64
ID_25382	29	64	57	24	47
ID_25383	16	53	55	21	49
ID_25384	11	44	38	22	40
ID_25385	22	59	51	27	75
ID_25386	11	51	36	22	32
ID_25387	26	54	68	34	57
ID_25388	22	73	74	62	87
ID_25389	23	85	73	45	57
ID_25390	24	35	43	33	43
ID_25391	11	19	29	6	27
ID_25392	29	46	32	20	35
ID_25393	7	14	15	21	32
ID_25394	15	18	20	25	35
ID_25395	57	116	133	78	155
ID_25396	33	63	52	38	61
ID_25397	38	84	99	58	88
ID_25398	57	116	124	97	170
ID_25399	35	77	63	54	76
ID_25400	3	26	15	10	9
ID_25401	8	37	26	17	16
ID_25402	12	29	33	23	35
ID_25403	31	47	69	33	58
ID_25404	72	222	204	115	160
ID_25405	53	149	121	84	113
ID_25406	13	38	29	15	28
ID_25407	63	212	158	109	172
ID_25408	11	17	38	29	31
ID_25409	44	111	55	118	113
ID_25410	39	97	97	67	93
ID_25411	11	24	14	11	37
ID_25412	10	42	31	24	48
ID_25413	23	73	59	24	57
ID_25414	18	35	30	21	31
ID_25415	6	19	19	21	34
ID_25416	14	33	34	26	44
ID_25417	105	220	210	172	238
ID_25418	11	28	38	24	65
ID_25419	21	44	40	36	42
ID_25420	10	25	18	16	26
ID_25421	46	66	73	75	102
ID_25422	52	157	121	75	122
ID_25423	71	137	88	108	116
ID_25424	45	108	99	46	81
ID_25425	12	21	28	4	19
ID_25426	42	78	81	39	86
ID_25427	68	142	122	78	91
ID_25428	16	43	40	34	42
ID_25429	10	31	26	4	12
ID_25430	19	54	41	25	38
ID_25431	12	43	52	30	51
ID_25432	48	122	102	48	100
ID_25433	31	99	66	41	87
ID_25434	19	35	33	15	28
ID_25435	7	32	23	27	24
ID_25436	18	50	46	31	47
ID_25437	11	20	35	14	18
ID_25438	17	43	38	19	34
ID_25439	11	35	20	14	23
ID_25440	21	56	35	19	47
ID_25441	18	39	52	20	47
ID_25442	5	17	13	7	20
ID_25443	38	105	116	52	119
ID_25444	61	176	155	87	136
ID_25445	30	75	70	19	51
ID_25446	28	69	76	53	67
ID_25447	26	98	74	32	75
ID_25448	13	60	40	37	47
ID_25449	59	116	101	48	77
ID_25450	68	170	141	88	145
ID_25451	12	22	26	12	30
ID_25452	16	44	48	52	108
ID_25453	36	97	89	70	86
ID_25454	21	53	43	27	39
ID_25455	34	108	95	56	85
ID_25456	13	27	53	15	27
ID_25457	28	51	53	45	55
ID_25458	7	27	21	16	18
ID_25459	13	53	51	39	61
ID_25460	12	36	33	16	27
ID_25461	23	48	65	45	93
ID_25462	117	185	243	153	267
ID_25463	52	108	106	77	111
ID_25464	8	20	19	8	7
ID_25465	3	9	11	23	34
ID_25466	35	114	104	54	104
ID_25467	7	16	13	12	32
ID_25468	18	30	22	3	9
ID_25469	23	56	50	25	52
ID_25470	4	16	17	14	40
ID_25471	17	24	42	25	33
ID_25472	15	31	33	28	33
ID_25473	42	126	120	75	110
ID_25474	6	24	34	26	59
ID_25475	15	33	38	31	41
ID_25476	71	180	162	81	159
ID_25477	4	12	16	8	29
ID_25478	15	19	12	17	41
ID_25479	23	25	31	43	41
ID_25480	9	23	23	9	33
ID_25481	23	46	40	31	69
ID_25482	22	31	24	32	46
ID_25483	81	183	208	109	206
ID_25484	27	55	45	6	10
ID_25485	15	42	49	23	54
ID_25486	16	18	13	17	28
ID_25487	9	27	43	20	50
ID_25488	13	23	32	32	49
ID_25489	87	171	179	118	191
ID_25490	27	60	63	38	66
ID_25491	59	110	128	81	99
ID_25492	11	26	47	18	49
ID_25493	13	46	40	35	48
ID_25494	82	141	151	107	163
ID_25495	19	30	31	25	50
ID_25496	6	15	14	29	44
ID_25497	7	30	38	11	30
ID_25498	4	26	16	12	15
ID_25499	26	48	60	11	32
ID_25500	4	14	13	21	27
ID_25501	27	37	58	12	24
ID_25502	14	26	18	21	35
ID_25503	21	49	67	46	52
ID_25504	6	17	13	7	6
ID_25505	11	41	23	23	46
ID_25506	26	61	54	38	51
ID_25507	11	9	7	5	9
ID_25508	8	42	37	21	47
ID_25509	34	85	47	12	13
ID_25510	105	207	199	154	230
ID_25511	15	25	21	22	15
ID_25512	19	31	42	17	42
ID_25513	28	44	36	28	34
ID_25514	24	31	26	8	13
ID_25515	43	112	109	50	91
ID_25516	18	36	21	36	19
ID_25517	39	64	77	47	64
ID_25518	27	45	61	36	59
ID_25519	38	115	96	52	91
ID_25520	14	34	30	29	41
ID_25521	21	22	19	26	52
ID_25522	4	23	22	5	16
ID_25523	62	109	104	69	111
ID_25524	68	106	130	64	168
ID_25525	41	85	75	57	101
ID_25526	13	28	32	36	60
ID_25527	27	64	71	44	79
ID_25528	16	37	44	18	41
ID_25529	18	40	32	22	17
ID_25530	9	41	32	6	6
ID_25531	14	29	30	21	17
ID_25532	29	67	69	60	114
ID_25533	12	44	30	24	30
ID_25534	17	30	37	30	23
ID_25535	21	41	32	34	76
ID_25536	15	41	56	12	33
ID_25537	16	32	35	29	47
ID_25538	35	54	57	11	22
ID_25539	22	42	64	23	67
ID_25540	3	14	30	9	28
ID_25541	7	31	26	17	34
ID_25542	37	61	84	3	11
ID_25543	12	38	46	27	50
ID_25544	35	76	81	24	64
ID_25545	41	74	90	76	100
ID_25546	12	31	32	44	41
ID_25547	31	51	60	52	53
ID_25548	10	32	28	24	53
ID_25549	39	75	106	64	128
ID_25550	27	84	60	58	109
ID_25551	12	35	22	10	14
ID_25552	10	30	29	11	31
ID_25553	28	61	78	53	87
ID_25554	28	72	65	29	60
ID_25555	12	36	43	20	27
ID_25556	45	77	76	51	67
ID_25557	47	97	88	61	83
ID_25558	21	78	59	44	64
ID_25559	16	32	44	32	57
ID_25560	22	34	32	22	43
ID_25561	13	50	29	22	25
ID_25562	4	17	11	7	12
ID_25563	11	47	40	13	36
ID_25564	9	23	13	9	13
ID_25565	19	23	28	19	30
ID_25566	17	62	46	40	69
ID_25567	15	56	50	29	55
ID_25568	14	52	25	26	24
ID_25569	0	0	0	0	0
ID_25570	16	35	40	27	28
ID_25571	25	47	74	44	48
ID_25572	75	160	147	118	203
ID_25573	31	96	89	45	87
ID_25574	53	124	104	86	117
ID_25575	27	40	42	27	31
ID_25576	109	235	254	161	219
ID_25577	85	200	167	114	192
ID_25578	36	84	91	58	80
ID_25579	54	148	133	79	144
ID_25580	31	83	74	39	51
ID_25581	9	23	24	8	19
ID_25582	47	119	138	99	171
ID_25583	26	36	41	3	9
ID_25584	62	179	128	102	146
ID_25585	10	28	15	12	20
ID_25586	41	132	92	62	98
ID_25587	34	94	87	59	87
ID_25588	55	120	135	74	121
ID_25589	28	63	56	25	48
ID_25590	10	22	37	11	19
ID_25591	48	76	87	71	94
ID_25592	25	44	54	35	39
ID_25593	12	15	25	6	33
ID_25594	27	57	62	29	52
ID_25595	23	35	54	53	97
ID_25596	32	40	40	24	43
ID_25597	79	180	134	102	158
ID_25598	25	62	69	36	65
ID_25599	15	44	40	27	38
ID_25600	73	183	196	116	183
ID_25601	9	24	23	21	19
ID_25602	120	284	290	162	275
ID_25603	13	34	23	14	35
ID_25604	7	19	16	11	17
ID_25605	46	91	83	56	102
ID_25606	17	29	52	41	53
ID_25607	7	18	13	25	28
ID_25608	12	50	43	29	55
ID_25609	28	56	62	31	45
ID_25610	52	144	143	91	153
ID_25611	16	29	34	23	28
ID_25612	4	27	16	11	23
ID_25613	24	67	47	32	49
ID_25614	35	57	61	43	50
ID_25615	1	4	13	7	21
ID_25616	24	57	67	39	57
ID_25617	68	123	123	93	134
ID_25618	6	23	23	13	20
ID_25619	17	28	24	25	25
ID_25620	16	25	18	35	44
ID_25621	79	202	205	115	202
ID_25622	17	50	57	35	46
ID_25623	34	53	50	34	45
ID_25624	131	285	258	187	322
ID_25625	32	71	67	55	106
ID_25626	15	31	39	16	35
ID_25627	18	44	36	20	42
ID_25628	7	6	19	9	41
ID_25629	6	6	14	12	26
ID_25630	21	45	47	55	46
ID_25631	11	32	21	11	12
ID_25632	3	15	4	4	6
ID_25633	14	8	19	16	25
ID_25634	65	163	162	89	159
ID_25635	110	239	256	134	244
ID_25636	69	180	152	101	164
ID_25637	2	7	5	6	11
ID_25638	17	20	29	6	9
ID_25639	7	18	38	7	35
ID_25640	43	103	77	64	109
ID_25641	10	31	32	21	25
ID_25642	24	44	50	23	44
ID_25643	22	27	54	42	56
ID_25644	11	31	31	23	36
ID_25645	114	233	261	165	245
ID_25646	35	48	56	59	67
ID_25647	18	39	47	10	7
ID_25648	12	29	33	19	58
ID_25649	22	53	61	49	57
ID_25650	15	25	42	26	34
ID_25651	52	105	118	70	115
ID_25652	35	81	49	49	80
ID_25653	24	64	62	38	44
ID_25654	10	33	35	13	37
ID_25655	45	117	121	78	118
ID_25656	15	40	33	37	52
ID_25657	4	24	16	17	21
ID_25658	13	19	21	5	31
ID_25659	52	152	124	87	133
ID_25660	50	139	125	71	116
ID_25661	23	25	33	15	40
ID_25662	7	31	29	16	19
ID_25663	26	69	69	49	74
ID_25664	26	64	94	45	64
ID_25665	34	76	66	34	72
ID_25666	39	80	88	36	58
ID_25667	11	43	61	39	42
ID_25668	10	16	9	11	7
