Name	Description	Control	Treatment
NWD2	16827	0.97450821954177	0.511095106036702
NXF5	16833	0.488728201142446	0.0
NXNL1	16835	0.487254109770885	0.0
OAZ3	16861	2.44069282296911	2.03724830455395
OCM	16874	0.488728201142446	0.0
ODF3B	16884	6.83335026776488	7.13631249893288
OGDHL	16890	3.90392924365332	3.56815624946644
OGFR-AS1	16895	2.43921873159755	2.03724830455395
OLFM1	16906	1.46323642068422	1.52853057171487
OMP	16922	0.487254109770885	0.0
OOEP	16926	0.488728201142446	0.0
OOSP1	16927	0.488728201142446	0.0
OPN1SW	16939	1.95196462182666	2.04200305094919
OR10A2	16949	2.44216691434067	2.55072078378827
OR10A4	16951	3.41520104251088	3.05943851662736
OR10H1	16964	0.488728201142446	0.0
OR11H4	16989	0.488728201142446	0.0
OR13C3	16996	0.488728201142446	0.511095106036702
OR13C8	16999	0.487254109770885	0.0
OR1L3	17028	0.487254109770885	0.0
OR1L6	17030	0.975982310913331	0.508717732839083
OR2A25	17044	0.488728201142446	0.0
OR2A5	17047	0.488728201142446	0.0
OR2AE1	17050	0.487254109770885	0.0
OR2AG2	17052	1.46176232931266	1.01981283887579
OR2B2	17057	0.975982310913331	0.511095106036702
OR2C3	17061	0.977456402284892	1.01981283887579
OR2G3	17067	0.975982310913331	0.508717732839083
OR2L13	17074	2.43774464022599	2.03724830455395
OR2L1P	17075	3.90540333502488	3.57053362266406
OR2L2	17076	0.975982310913331	1.01981283887579
OR2L3	17077	0.488728201142446	0.511095106036702
OR2W5	17106	0.488728201142446	0.0
OR4K1	17145	0.487254109770885	0.0
OR51B6	17171	0.488728201142446	0.0
OR51I1	17179	0.488728201142446	0.0
OR52A5	17188	0.488728201142446	0.0
OR52H1	17197	0.487254109770885	0.0
OR52K2	17202	0.975982310913331	1.01743546567817
OR52N2	17206	0.488728201142446	0.0
OR52N4	17207	0.487254109770885	0.511095106036702
OR56B1	17215	0.488728201142446	0.0
OR5K2	17247	0.488728201142446	0.508717732839083
OR6A2	17266	4.38970926205265	4.07687398230552
OR7E12P	17303	3.41667513388244	3.57053362266406
OR7E156P	17305	0.487254109770885	0.511095106036702
OR7E37P	17308	0.487254109770885	0.0
OSER1-AS1	17380	13.6622782614151	13.7710393846195
OSGEPL1-AS1	17383	3.90392924365332	3.57053362266406
OVAAL	17424	0.487254109770885	0.0
OVOL1-AS1	17431	0.487254109770885	0.0
OXER1	17438	14.1524805539291	14.2797571174586
P2RX2	17448	1.94901643908354	2.03724830455395
P2RY10	17457	17.0819015780406	17.3249313949003
P4HA2	17472	3.41962331662556	3.57053362266406
PABPC1L	17481	36.1157677779079	36.2045444666892
PABPC1P2	17485	0.487254109770885	0.0
PAGE2	17515	0.487254109770885	0.0
PAOX	17556	15.6127687918702	15.301947329532
PAPOLB	17563	2.44069282296911	2.55072078378827
PAQR9	17576	0.487254109770885	0.0
PARD6G-AS1	17584	2.92794693273999	2.55072078378827
PARM1	17590	1.95196462182666	1.53090794491249
PARVA	17609	0.488728201142446	0.0
PATE2	17615	0.487254109770885	0.0
PATE4	17617	0.975982310913331	0.508717732839083
PATL2	17619	11.221585438446	11.215563854436
PAX8-AS1	17631	28.3034870164866	28.0460417556829
PBX4	17646	2.92794693273999	3.05943851662736
PCAT1	17650	0.487254109770885	0.0
PCAT18	17651	0.487254109770885	0.0
PCAT4	17655	0.487254109770885	0.0
PCDH1	17670	0.488728201142446	0.0
PCDH17	17676	0.488728201142446	0.0
PCDHA1	17686	0.488728201142446	0.0
PCDHAC2	17700	0.487254109770885	0.0
PCDHB15	17707	0.487254109770885	0.508717732839083
PCDHB4	17714	0.487254109770885	0.0
PCDHB8	17718	0.488728201142446	0.0
PCDHGA6	17728	3.41520104251088	3.5634015030712
PCDHGA8	17730	1.95343871319822	1.53090794491249
PCDHGB1	17732	1.46471051205578	1.52853057171487
PCDHGC3	17740	4.39118335342421	4.59272383473746
PCGF2	17749	0.488728201142446	0.0
PCK1	17755	3.41667513388244	3.56815624946644
PCLO	17757	20.4941544378084	20.4010115239109
PCP4L1	17776	1.46176232931266	1.0221902120734
PCSK1N	17778	4.39413153616733	4.08162872870076
PDC	17793	0.97450821954177	0.508717732839083
PDE11A	17813	4.38970926205265	4.58559171514461
PDE3A	17819	108.831609260752	109.124728506104
PDE6C	17829	0.488728201142446	0.0
PDE6H	17832	0.975982310913331	1.01743546567817
PDE7A	17833	582.187452327832	582.325017864062
PDGFD	17842	59.0388223077129	58.6332948023636
PDIA2	17850	0.977456402284892	0.508717732839083
PDLIM4	17865	1.46471051205578	1.01981283887579
PDZD4	17888	0.975982310913331	0.511095106036702
PDZK1	17892	7.3191302861642	7.6497849781672
PDZRN4	17897	0.97450821954177	1.01981283887579
PER3	17919	111.753659828005	112.172280156744
PEX26	17937	351.356580111542	351.362372277271
PFKFB1	17951	0.977456402284892	1.01743546567817
PGM5	17995	13.1779723343873	12.7464717993485
PGM5P3-AS1	17998	0.488728201142446	0.0
PHACTR3	18009	1.95196462182666	1.53328531811011
PHF21B	18030	0.977456402284892	0.511095106036702
PHOX2A	18058	0.975982310913331	1.01743546567817
PID1	18086	7.32207846890732	7.64265285857434
PIEZO2	18089	20.0083744194091	20.3962567775157
PIFO	18091	3.41667513388244	3.05706114342974
PIK3IP1-AS1	18130	1.46471051205578	1.52853057171487
PIN1P1	18144	0.488728201142446	0.0
PIPSL	18161	0.97450821954177	1.0221902120734
PITRM1	18175	650.494421360792	650.060552273984
PIWIL2	18181	0.975982310913331	1.01981283887579
PKN2-AS1	18209	0.97450821954177	1.01981283887579
PKP1	18214	0.487254109770885	0.0
PKP3	18216	1.46323642068422	1.0221902120734
PLA1A	18218	0.488728201142446	0.511095106036702
PLA2G1B	18224	0.488728201142446	0.0
PLA2G4E	18235	0.487254109770885	0.0
PLAC8L1	18246	0.487254109770885	0.0
PLEKHN1	18319	0.488728201142446	0.0
PLG	18324	0.487254109770885	0.0
PLIN1	18329	0.975982310913331	0.508717732839083
PLP1	18344	0.488728201142446	0.0
PMEL	18374	5.85589386547999	5.60778192721801
PMFBP1	18378	21.9691835894651	22.4358824552673
PNMA2	18407	0.487254109770885	0.508717732839083
POC1B-GALNT4	18432	0.97450821954177	1.01981283887579
PODNL1	18435	4.39413153616733	4.58321434194699
POLN	18464	10.7372795114182	11.2226959740289
POM121L9P	18506	1.46323642068422	1.01743546567817
PON1	18515	0.977456402284892	1.0221902120734
POU3F1	18549	0.488728201142446	0.511095106036702
POU4F1	18553	3.41667513388244	3.05706114342974
PPAP2C	18575	0.487254109770885	0.0
PPARG	18582	1.46323642068422	1.53090794491249
PPIAL4G	18607	0.488728201142446	0.0
PPP1R13B	18647	4.87843746319509	5.10144156757655
PPP1R14C	18651	1.46471051205578	1.01981283887579
PPP1R17	18657	0.488728201142446	0.0
PPP1R1A	18659	0.488728201142446	0.511095106036702
PPP1R1C	18661	0.487254109770885	0.508717732839083
PPP1R32	18669	4.87696337182353	4.58796908834223
PPP1R36	18671	0.487254109770885	0.0
PPP2R2C	18692	0.488728201142446	0.511095106036702
PPP3R2	18708	0.487254109770885	0.508717732839083
PPP4R4	18717	0.487254109770885	0.508717732839083
PPWD1	18729	260.117712000547	260.587142751338
PRAP1	18763	0.488728201142446	0.0
PRCD	18772	2.44069282296911	2.55072078378827
PRDM12	18777	0.488728201142446	0.511095106036702
PRDM6	18785	0.488728201142446	0.0
PREX2	18802	17.5691556878115	17.8407812473322
PRH2	18810	45.3750699549263	45.4042563753498
PRICKLE2-AS1	18813	0.487254109770885	0.0
PRICKLE2-AS3	18815	0.488728201142446	0.511095106036702
PRICKLE4	18817	7.80638439593509	7.6497849781672
PRKAA2	18823	0.975982310913331	0.508717732839083
PRKCA-AS1	18839	1.46471051205578	1.52853057171487
PRKD1	18851	3.90687742639644	3.57291099586168
PRKX-AS1	18862	0.975982310913331	1.01981283887579
PRLR	18868	1.95196462182666	1.53328531811011
PRMT5-AS1	18876	2.43921873159755	2.55309815698589
PROZ	18911	1.94901643908354	1.52853057171487
PRR15L	18938	2.43921873159755	2.04438042414681
PRR25	18954	1.94901643908354	1.52853057171487
PRR5-ARHGAP8	18968	0.97450821954177	0.511095106036702
PRSS1	18989	0.487254109770885	0.0
PRSS27	18995	7.31618210342108	7.13393512573526
PRSS30P	18997	1.95196462182666	2.03962567775157
PRSS3P2	19003	0.488728201142446	0.0
PSG3	19040	0.488728201142446	0.0
PTCHD3	19127	0.488728201142446	0.0
PTCHD4	19128	1.95343871319822	2.03962567775157
PTCRA	19129	2.92942102411155	3.05943851662736
PTGDR	19138	2.92794693273999	2.54358866419542
PTGES3L-AARSD1	19151	1.46323642068422	1.53328531811011
PTH	19160	0.488728201142446	0.0
PTN	19171	0.487254109770885	0.0
PTPN20	19187	0.488728201142446	0.0
PTPRG	19206	1.46471051205578	1.01981283887579
PTTG2	19229	0.487254109770885	0.0
PTX4	19232	0.975982310913331	1.01743546567817
PVRL3	19251	1.95196462182666	1.52853057171487
PVRL4	19253	2.44216691434067	2.03962567775157
PWRN1	19261	0.487254109770885	0.0
PXDNL	19269	0.97450821954177	0.508717732839083
PYGO1	19287	2.92794693273999	3.06181588982498
RAB11FIP2	19323	181.042507537366	181.025099706644
RAB25	19341	0.488728201142446	0.0
RAB4A	19378	289.388336779718	289.650619972699
RAB6C	19386	0.487254109770885	0.511095106036702
RABGAP1	19398	372.339462750493	372.773687147267
RAC3	19410	126.386024034847	125.959961153746
RAG2	19445	0.97450821954177	1.01743546567817
RANBP3L	19473	0.488728201142446	0.0
RAPGEF3	19489	8.29806077982065	8.1608800842039
RAPGEF4-AS1	19491	0.487254109770885	0.508717732839083
RAPSN	19496	0.975982310913331	1.01981283887579
RASA4B	19510	2.44069282296911	2.03962567775157
RASAL2-AS1	19514	4.87991155456665	4.58796908834223
RASSF9	19546	0.487254109770885	0.0
RAX2	19550	0.488728201142446	0.0
RBBP8NL	19561	0.488728201142446	0.0
RBFOX3	19568	0.977456402284892	1.01981283887579
RBKS	19569	20.4956285291799	20.4057662703062
RBM24	19587	0.487254109770885	0.511095106036702
RBM44	19602	4.88138564593821	4.59510120793508
RBM46	19604	0.488728201142446	0.0
RBMXL2	19621	0.975982310913331	0.511095106036702
RBPJL	19640	0.487254109770885	0.0
RBPMS-AS1	19642	0.487254109770885	0.508717732839083
RCAN2	19649	0.488728201142446	0.0
RD3L	19669	0.487254109770885	0.511095106036702
RDH12	19673	0.487254109770885	0.0
RDH14	19675	30.7353352912263	30.6015172858664
REC114	19681	1.46471051205578	1.01743546567817
REEP2	19688	4.87991155456665	4.58796908834223
RELN	19704	0.487254109770885	0.0
REM1	19706	0.488728201142446	0.0
RFPL1S	19742	7.3191302861642	7.13631249893288
RFPL2	19743	0.488728201142446	0.0
RFPL3S	19745	0.488728201142446	0.0
RGL3	19770	0.487254109770885	0.508717732839083
RGPD2	19778	1.9504905304551	2.03962567775157
RGPD4	19780	4.88433382868134	5.09906419437893
RGS22	19799	0.488728201142446	0.0
RHBDL2	19817	2.43921873159755	2.03724830455395
RHBDL3	19818	0.487254109770885	0.511095106036702
RHOF	19834	42.9387994060719	42.8416487255735
RIMBP2	19863	1.46471051205578	1.0221902120734
RLN1	19895	2.43774464022599	2.54596603739304
RLN2	19896	1.95196462182666	1.52615319851725
RNF103-CHMP3	19937	0.487254109770885	0.0
RNF150	19969	8.29511259707753	8.15374796461105
RNF151	19970	0.488728201142446	0.0
RNF17	19979	1.46323642068422	1.0221902120734
RNF183	19985	0.488728201142446	0.508717732839083
RNF207	19993	3.90392924365332	3.57053362266406
RNF225	20011	0.488728201142446	0.511095106036702
RNF4	20020	463.585701318346	463.974426344123
RNU12	20043	1.46471051205578	1.01981283887579
RNVU1-19	20073	3.9009810609102	3.56577887626882
ROM1	20086	4.39265744479577	4.086383475096
ROPN1L-AS1	20091	0.977456402284892	1.01981283887579
RPE65	20118	0.488728201142446	0.0
RPL13AP20	20136	2.44216691434067	2.54834341059065
RPL13AP3	20137	0.487254109770885	0.0
RPL17-C18orf32	20144	1.95196462182666	1.53090794491249
RPL36A-HNRNPH2	20183	0.977456402284892	1.0221902120734
RPLP0P2	20201	1.46471051205578	1.53328531811011
RPP40	20212	67.3413053616483	67.8044782326528
RPRML	20218	0.488728201142446	0.0
RPS7P5	20271	0.487254109770885	0.0
RRS1	20312	90.2894194447698	90.2403606879201
RSPH4A	20329	5.36569157296598	5.09906419437893
RTBDN	20342	0.488728201142446	0.0
RTP2	20362	0.488728201142446	0.0
RUNDC3A	20372	1.95196462182666	2.03962567775157
RUNDC3A-AS1	20373	0.975982310913331	1.0221902120734
RUNDC3B	20374	13.6696487182729	13.7639072650267
RUNX1T1	20377	1.9504905304551	1.53090794491249
RYR2	20401	10.731383145932	11.2250733472265
S100G	20421	0.487254109770885	0.508717732839083
SALRNA2	20450	0.487254109770885	0.0
SAMD11	20454	2.44069282296911	2.55072078378827
SAMD3	20460	2.92647284136843	2.54596603739304
SAMSN1-AS1	20471	0.488728201142446	0.0
SAP30L-AS1	20478	81.0168504454074	81.0525356452476
SASH1	20492	0.977456402284892	0.508717732839083
SATB1-AS1	20498	13.6652264441582	13.7734167578172
SCARNA16	20548	40.9956793324746	41.2750801826967
SCARNA18	20550	1.95196462182666	2.04200305094919
SCARNA9	20563	65.3893407398216	65.7743620476917
SCGB1B2P	20577	0.488728201142446	0.508717732839083
SCHLAP1	20591	0.487254109770885	0.508717732839083
SCN5A	20610	0.487254109770885	0.0
SCN7A	20611	0.977456402284892	1.0221902120734
SCNN1A	20615	3.41520104251088	3.57291099586168
SCRT2	20632	0.977456402284892	1.01981283887579
SCYL3	20641	132.249288357185	132.038422842642
SDCBP2	20649	0.487254109770885	0.0
SEBOX	20678	1.46323642068422	1.52853057171487
SELV	20727	0.487254109770885	0.0
SEMA3B	20729	2.43627054885443	2.04200305094919
SEMA5B	20743	0.487254109770885	0.0
SENP3-EIF4A1	20756	1.46323642068422	1.53090794491249
SENP8	20760	26.8417246871739	26.5198885571657
SEPT10	20769	0.488728201142446	0.0
SEPT4-AS1	20776	0.488728201142446	0.0
SERHL	20794	0.487254109770885	0.0
SERPINE3	20833	0.975982310913331	0.508717732839083
SERTM1	20845	0.487254109770885	0.511095106036702
SEZ6L	20868	2.44069282296911	2.55072078378827
SEZ6L2	20869	6.83040208502176	7.13631249893288
SFN	20883	0.487254109770885	0.0
SFTPC	20900	0.488728201142446	0.511095106036702
SFTPD	20901	0.977456402284892	0.511095106036702
SGCE	20910	0.488728201142446	0.511095106036702
SGOL1-AS1	20923	0.488728201142446	0.0
SGSM1	20929	1.46471051205578	1.53090794491249
SH3BGR	20947	5.37011384708066	5.61253667361325
SH3GL2	20962	0.97450821954177	0.511095106036702
SH3RF3	20972	2.92794693273999	3.05943851662736
SH3RF3-AS1	20973	1.46176232931266	1.53328531811011
SHC3	20987	0.977456402284892	1.0221902120734
SHCBP1L	20990	0.488728201142446	0.0
SHF	20993	46.8515731979546	46.4145597214351
SIGLEC10	21027	75.6187288622671	75.9558488240663
SIGLEC11	21028	0.488728201142446	0.511095106036702
SIRPG	21059	2.43921873159755	2.55072078378827
SKAP1	21080	10.2529735843904	10.7044687483993
SLC10A6	21108	0.975982310913331	0.508717732839083
SLC12A1	21112	0.487254109770885	0.0
SLC12A5	21116	5.36421748159442	5.09906419437893
SLC12A8	21119	4.39413153616733	4.08162872870076
SLC13A1	21121	0.97450821954177	0.511095106036702
SLC16A13	21140	18.5392416332386	18.860594086208
SLC17A7	21156	2.44216691434067	2.03962567775157
SLC1A1	21166	0.487254109770885	0.0
SLC22A1	21175	0.487254109770885	0.0
SLC22A13	21179	1.46323642068422	1.01743546567817
SLC22A31	21192	1.46176232931266	1.52853057171487
SLC25A53	21259	17.5750520532978	17.3463277536788
SLC26A11	21263	3.41372695113932	3.5634015030712
SLC26A5	21268	0.488728201142446	0.508717732839083
SLC26A7	21270	2.92794693273999	2.55072078378827
SLC28A1	21279	0.487254109770885	0.0
SLC28A2	21280	0.488728201142446	0.508717732839083
SLC30A3	21305	1.46618460342734	1.0221902120734
SLC34A3	21318	3.90835151776801	3.57053362266406
SLC35A3	21321	221.537665937725	221.779575290513
SLC35F4	21341	0.488728201142446	0.0
SLC35G2	21345	36.6030218876788	36.1974123470963
SLC35G6	21349	1.95196462182666	2.03962567775157
SLC39A5	21379	0.487254109770885	0.508717732839083
SLC3A1	21384	0.487254109770885	0.0
SLC46A2	21403	0.97450821954177	1.01981283887579
SLC47A2	21406	1.95196462182666	1.52615319851725
SLC52A3	21424	1.46471051205578	1.0221902120734
SLC5A2	21429	1.9504905304551	1.52853057171487
SLC5A9	21436	0.488728201142446	0.511095106036702
SLC7A14	21463	0.487254109770885	0.0
SLC7A4	21466	0.488728201142446	0.511095106036702
SLC7A9	21474	0.488728201142446	0.0
SLC8A2	21477	0.488728201142446	0.0
SLC9C1	21495	0.975982310913331	0.511095106036702
SLCO1C1	21501	0.487254109770885	0.0
SLFNL1	21517	0.488728201142446	0.508717732839083
SLIT2	21522	0.487254109770885	0.0
SLMO2-ATP5E	21535	0.487254109770885	0.0
SMCO1	21587	0.488728201142446	0.508717732839083
SMLR1	21637	2.44069282296911	2.03724830455395
SNAPC3	21679	168.363582043722	168.780213520541
SNHG24	21732	4.87991155456665	4.59510120793508
SNORA11B	21746	0.975982310913331	1.01981283887579
SNORA18	21758	0.977456402284892	0.508717732839083
SNORA25	21765	0.977456402284892	0.511095106036702
SNORA26	21766	2.43921873159755	2.03962567775157
SNORA28	21768	0.487254109770885	0.0
SNORA32	21774	0.488728201142446	0.0
SNORA37	21781	0.975982310913331	0.508717732839083
SNORA40	21785	2.43921873159755	2.54834341059065
SNORA44	21788	0.97450821954177	1.01743546567817
SNORA58	21802	0.488728201142446	0.0
SNORA5B	21806	0.487254109770885	0.508717732839083
SNORA72	21831	0.488728201142446	0.508717732839083
SNORA78	21839	1.46323642068422	1.52853057171487
SNORA79	21840	0.488728201142446	0.0
SNORA81	21847	1.46323642068422	1.52615319851725
SNRK-AS1	22116	3.90392924365332	4.086383475096
SNX29P1	22165	3.41372695113932	3.05468377023212
SNX32	22170	2.92499874999687	3.05706114342974
SOBP	22180	0.487254109770885	0.511095106036702
SORCS1	22200	0.488728201142446	0.511095106036702
SOX15	22221	6.34167388387931	6.6275947660938
SP8	22249	0.488728201142446	0.0
SPACA4	22254	0.487254109770885	0.0
SPAG5-AS1	22267	11.2186372557028	11.2203186008313
SPAG8	22270	6.83187617639332	6.62997213929142
SPARCL1	22285	0.975982310913331	0.508717732839083
SPATA13-AS1	22290	0.487254109770885	0.0
SPATA17	22292	1.95196462182666	2.04200305094919
SPATA31C1	22310	0.487254109770885	0.508717732839083
SPATA41	22320	0.975982310913331	1.01981283887579
SPATA45	22322	0.977456402284892	0.508717732839083
SPDEF	22341	0.488728201142446	0.0
SPDYC	22344	1.95196462182666	1.53090794491249
SPIC	22375	0.488728201142446	0.0
SPRY3	22438	0.488728201142446	0.0
SPX	22462	4.39118335342421	4.07925135550314
